,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
129093,San Miguel,602424242M8G2025MG1919195177760,-34.588,-58.721,6760,b. 10-49,85,Enseñanza,25
129094,San Miguel,6025252568MPPPP76687M1717179079760,-34.54,-58.724,6760,b. 10-49,85,Enseñanza,25
129095,San Miguel,6089898970826G56G75221919192811760,-34.542,-58.708,6760,c. 50-199,85,Enseñanza,125
129096,San Miguel,6100000070855860701782020206259760,-34.54,-58.724,6760,b. 10-49,85,Enseñanza,25
129097,San Miguel,6124242470826G55667G6191919458760,-34.542,-58.708,6760,b. 10-49,85,Enseñanza,25
129098,San Miguel,6125252552757P10PG2626267399760,-34.561,-58.747,6760,c. 50-199,85,Enseñanza,125
129099,San Miguel,61292929606G06G752251111115322760,-34.576,-58.693,6760,c. 50-199,85,Enseñanza,125
129100,San Miguel,612929297561P0565G3535359078760,-34.579,-58.684,6760,b. 10-49,85,Enseñanza,25
129102,San Miguel,6181818111MMM087264444443046760,-34.576,-58.742,6760,b. 10-49,85,Enseñanza,25
129103,San Miguel,6184848465M617851M81111116812760,-34.577,-58.694,6760,c. 50-199,85,Enseñanza,125
129104,San Miguel,621616166MG6G717525G1717178106760,-34.541,-58.71,6760,c. 50-199,85,Enseñanza,125
129105,San Miguel,622121216M6600M7M667501717176107760,-34.568,-58.687,6760,c. 50-199,85,Enseñanza,125
129107,San Miguel,62252525P0127M722G4646465234760,-34.558,-58.702,6760,c. 50-199,85,Enseñanza,125
129109,San Miguel,6249494925P678MMGP1414144272760,-34.554,-58.759,6760,b. 10-49,85,Enseñanza,25
129110,San Miguel,62494949751768P00G3131311461760,-34.564,-58.748,6760,c. 50-199,85,Enseñanza,125
129111,San Miguel,626161612M8G20251G191919241760,-34.588,-58.721,6760,c. 50-199,85,Enseñanza,125
129112,San Miguel,6261616167P7MPGP2G2828289449760,-34.536,-58.707,6760,c. 50-199,85,Enseñanza,125
129113,San Miguel,626464647PM00G875G2828283900760,-34.562,-58.746,6760,c. 50-199,85,Enseñanza,125
129114,San Miguel,63161616716M5017754242423506760,-34.584,-58.736,6760,b. 10-49,85,Enseñanza,25
129115,San Miguel,6325252527MM6251MG171717826760,-34.536,-58.703,6760,c. 50-199,85,Enseñanza,125
129116,San Miguel,6336363627MM6251MP17171782760,-34.535,-58.703,6760,b. 10-49,85,Enseñanza,25
129117,San Miguel,6336363665626122M7P711414144997760,-34.569,-58.694,6760,c. 50-199,85,Enseñanza,125
129118,San Miguel,63494949P00G2G810G232323870760,-34.539,-58.722,6760,c. 50-199,85,Enseñanza,125
129119,San Miguel,6369696925P66M58G51414149599760,-34.544,-58.728,6760,c. 50-199,85,Enseñanza,125
129120,San Miguel,637676766M2G1G672G3939392894760,-34.581,-58.739,6760,b. 10-49,85,Enseñanza,25
129121,San Miguel,64000000222722611P1212127348760,-34.557,-58.736,6760,b. 10-49,85,Enseñanza,25
129123,San Miguel,640000006GP27M56MG3838388967760,-34.548,-58.719,6760,b. 10-49,85,Enseñanza,25
129124,San Miguel,6409090977P6MG100G4949496960760,-34.527,-58.727,6760,b. 10-49,85,Enseñanza,25
129126,San Miguel,641616167M7116086G5151516075760,-34.55,-58.692,6760,b. 10-49,85,Enseñanza,25
129128,San Miguel,6436363625P678MMGG1414147222760,-34.554,-58.758,6760,c. 50-199,85,Enseñanza,125
129129,San Miguel,644949497681M0628G4848482218760,-34.554,-58.756,6760,b. 10-49,85,Enseñanza,25
129131,San Miguel,6516161628780516PG1818189587760,-34.545,-58.715,6760,b. 10-49,85,Enseñanza,25
129133,San Miguel,6525252565626122MMG111414145861760,-34.569,-58.694,6760,c. 50-199,85,Enseñanza,125
129134,San Miguel,652929297MPP2P756G5050503098760,-34.568,-58.725,6760,b. 10-49,85,Enseñanza,25
129136,San Miguel,6541414127281M500P1616166844760,-34.558,-58.682,6760,b. 10-49,85,Enseñanza,25
129137,San Miguel,6541414180581220555151517390760,-34.54,-58.708,6760,b. 10-49,85,Enseñanza,25
129138,San Miguel,6544444452M602M5M67868484846465760,-34.559,-58.724,6760,b. 10-49,85,Enseñanza,25
129141,San Miguel,6600000028777MP67G1717178853760,-34.568,-58.687,6760,c. 50-199,85,Enseñanza,125
129142,San Miguel,66000000805812205G5151517359760,-34.54,-58.708,6760,c. 50-199,85,Enseñanza,125
129143,San Miguel,66090909152P1M0P525G454545934760,-34.538,-58.711,6760,b. 10-49,85,Enseñanza,25
129144,San Miguel,660909092M8281G85G1818182915760,-34.578,-58.713,6760,c. 50-199,85,Enseñanza,125
129145,San Miguel,662424242MMM7M0P2G4646467596760,-34.556,-58.69,6760,c. 50-199,85,Enseñanza,125
129146,San Miguel,662525255MGP0M25663636369997760,-34.557,-58.706,6760,c. 50-199,85,Enseñanza,125
129148,San Miguel,663636362701G8772G4545457310760,-34.539,-58.724,6760,b. 10-49,85,Enseñanza,25
129151,San Miguel,66696969P0558067GG3333331274760,-34.576,-58.688,6760,c. 50-199,85,Enseñanza,125
129152,San Miguel,66818181M02618P2GG6464643773760,-34.55,-58.762,6760,b. 10-49,85,Enseñanza,25
129153,San Miguel,6700000027281M500G1616164710760,-34.559,-58.683,6760,c. 50-199,85,Enseñanza,125
129155,San Miguel,672424241P2158670G9090906401760,-34.567,-58.687,6760,c. 50-199,85,Enseñanza,125
129156,San Miguel,6749494911MMM0872G4444449210760,-34.544,-58.711,6760,b. 10-49,85,Enseñanza,25
129158,San Miguel,68000000528812G8G66750444444769760,-34.544,-58.711,6760,c. 50-199,85,Enseñanza,125
129159,San Miguel,68090909716M50177G4242421395760,-34.575,-58.735,6760,b. 10-49,85,Enseñanza,25
129160,San Miguel,6836363628780GMMMG1818187566760,-34.545,-58.715,6760,b. 10-49,85,Enseñanza,25
129161,San Miguel,684949496G5P115GGG1414141832760,-34.547,-58.746,6760,b. 10-49,85,Enseñanza,25
129162,San Miguel,6861616185M2G2MGGG1414141726760,-34.565,-58.746,6760,b. 10-49,85,Enseñanza,25
129165,San Miguel,6944444427M6PP0P5G1717171320760,-34.568,-58.68,6760,c. 50-199,85,Enseñanza,125
129166,San Miguel,6964646411MMM087254444442415760,-34.548,-58.71,6760,b. 10-49,85,Enseñanza,25
129167,San Miguel,699696961M6P15552G1111111791760,-34.547,-58.713,6760,b. 10-49,85,Enseñanza,25
129237,San Vicente,61848484P02721M0264747471130778,-34.99,-58.39,6778,b. 10-49,85,Enseñanza,25
129239,San Vicente,64252525828PP0MG565555553608778,-34.97,-58.38,6778,b. 10-49,85,Enseñanza,25
129241,San Vicente,642525258G67P586PG5858585773778,-35.02,-58.41,6778,b. 10-49,85,Enseñanza,25
129244,San Vicente,65646464P02G8P1M1667501919191912778,-34.96,-58.39,6778,b. 10-49,85,Enseñanza,25
129245,San Vicente,663636361P051567M6M874343435440778,-34.99,-58.38,6778,c. 50-199,85,Enseñanza,125
129337,Tigre,60494949P068128P0G373737109805,-34.42,-58.714,6805,c. 50-199,85,Enseñanza,125
129338,Tigre,6076767670PMG10155522P1818184356805,-34.405,-58.716,6805,b. 10-49,85,Enseñanza,25
129340,Tigre,6101010125G6GGM50P1414148364805,-34.461,-58.634,6805,b. 10-49,85,Enseñanza,25
129341,Tigre,611616160678PG20867PG3939399459805,-34.497,-58.628,6805,c. 50-199,85,Enseñanza,125
129343,Tigre,6121212127M82PG0P51717173094805,-34.49,-58.624,6805,b. 10-49,85,Enseñanza,25
129344,Tigre,61212121P0187G222G2626266624805,-34.423,-58.584,6805,c. 50-199,85,Enseñanza,125
129345,Tigre,612424246887000876675017171779805,-34.411,-58.698,6805,b. 10-49,85,Enseñanza,25
129347,Tigre,6125252566M8P8P568M81414143782805,-34.427,-58.657,6805,c. 50-199,85,Enseñanza,125
129350,Tigre,61494949P0PG1PG5MG3030306107805,-34.411,-58.679,6805,c. 50-199,85,Enseñanza,125
129353,Tigre,61848484P0PG6220GG3030308488805,-34.457,-58.631,6805,c. 50-199,85,Enseñanza,125
129354,Tigre,620000006627PG617667501414144619805,-34.411,-58.692,6805,b. 10-49,85,Enseñanza,25
129355,Tigre,6204040465P58P821G3939393619805,-34.448,-58.601,6805,c. 50-199,85,Enseñanza,125
129356,Tigre,62161616225567G28G121212447805,-34.502,-58.644,6805,c. 50-199,85,Enseñanza,125
129358,Tigre,62212121728M52852G4444447791805,-34.47,-58.63,6805,b. 10-49,85,Enseñanza,25
129359,Tigre,622525251P778102P667504444449341805,-34.452,-58.664,6805,b. 10-49,85,Enseñanza,25
129362,Tigre,62292929P00200P77G2222224723805,-34.484,-58.65,6805,b. 10-49,85,Enseñanza,25
129363,Tigre,6236363627M8725P6G1717176941805,-34.414,-58.7,6805,b. 10-49,85,Enseñanza,25
129365,Tigre,62646464P06MP2868G3737374458805,-34.41,-58.603,6805,b. 10-49,85,Enseñanza,25
129366,Tigre,6276767612MGP6P2254444445919805,-34.426,-58.661,6805,d. 200-499,85,Enseñanza,350
129367,Tigre,6276767626M7PG7M751515158930805,-34.498,-58.64,6805,c. 50-199,85,Enseñanza,125
129368,Tigre,6284848410M7P657MG797979158805,-34.471,-58.652,6805,c. 50-199,85,Enseñanza,125
129370,Tigre,6300000027M82PG0P61717175540805,-34.49,-58.624,6805,b. 10-49,85,Enseñanza,25
129372,Tigre,6321212125PM1P005G1414147691805,-34.412,-58.692,6805,c. 50-199,85,Enseñanza,125
129373,Tigre,6325252526M7PG7M7G1515152441805,-34.498,-58.638,6805,c. 50-199,85,Enseñanza,125
129375,Tigre,634141417252MGG00G4343432241805,-34.43,-58.575,6805,b. 10-49,85,Enseñanza,25
129376,Tigre,6344444426M721187G151515363805,-34.426,-58.585,6805,c. 50-199,85,Enseñanza,125
129378,Tigre,63818181226GP0752G4545454912805,-34.422,-58.573,6805,c. 50-199,85,Enseñanza,125
129381,Tigre,640909091P1PG261MG9090902686805,-34.493,-58.641,6805,c. 50-199,85,Enseñanza,125
129383,Tigre,64414141701M650PGG40404075805,-34.461,-58.639,6805,c. 50-199,85,Enseñanza,125
129385,Tigre,6444444428P5PPM20G171717612805,-34.447,-58.676,6805,b. 10-49,85,Enseñanza,25
129386,Tigre,64444444P0P227P22G4747475412805,-34.486,-58.631,6805,c. 50-199,85,Enseñanza,125
129387,Tigre,64616161P07PP8G0254848487428805,-34.406,-58.639,6805,b. 10-49,85,Enseñanza,25
129389,Tigre,6500000067P872G8GP2020207057805,-34.445,-58.672,6805,b. 10-49,85,Enseñanza,25
129390,Tigre,6500000076M16M1PGP52525254704805,-34.415,-58.706,6805,c. 50-199,85,Enseñanza,125
129391,Tigre,650909096517PPPM6G3939393117805,-34.42,-58.684,6805,c. 50-199,85,Enseñanza,125
129392,Tigre,65212121P0P2G2M27G3030306583805,-34.443,-58.669,6805,c. 50-199,85,Enseñanza,125
129393,Tigre,6525252527M81G15PG1717175680805,-34.45,-58.634,6805,b. 10-49,85,Enseñanza,25
129394,Tigre,65252525P005P2MP1G2323239981805,-34.455,-58.625,6805,c. 50-199,85,Enseñanza,125
129395,Tigre,65363636P0725P16GG3939393213805,-34.474,-58.636,6805,b. 10-49,85,Enseñanza,25
129398,Tigre,6600000071PGM6GGP0281919195868805,-34.447,-58.638,6805,d. 200-499,85,Enseñanza,350
129400,Tigre,6601010125G6GGM505141414712805,-34.459,-58.648,6805,b. 10-49,85,Enseñanza,25
129403,Tigre,662525252M8PM072GG1919199022805,-34.412,-58.685,6805,b. 10-49,85,Enseñanza,25
129404,Tigre,6625252552850M616012818181548805,-34.424,-58.582,6805,c. 50-199,85,Enseñanza,125
129405,Tigre,663636361200P560MG8484845112805,-34.428,-58.574,6805,c. 50-199,85,Enseñanza,125
129406,Tigre,66414141P02PM8P2GG2828285130805,-34.43,-58.619,6805,c. 50-199,85,Enseñanza,125
129407,Tigre,664444447GG2M2M81G4545458483805,-34.502,-58.633,6805,c. 50-199,85,Enseñanza,125
129408,Tigre,6656565626M7PM5GGG151515367805,-34.427,-58.584,6805,c. 50-199,85,Enseñanza,125
129409,Tigre,666464647P685565PGP151515382805,-34.439,-58.593,6805,b. 10-49,85,Enseñanza,25
129411,Tigre,668484841725P7761G1010109008805,-34.399,-58.643,6805,c. 50-199,85,Enseñanza,125
129416,Tigre,672525255MM22085M67G01111117131805,-34.495,-58.629,6805,c. 50-199,85,Enseñanza,125
129419,Tigre,675656566P7226505G5959596614805,-34.44,-58.661,6805,c. 50-199,85,Enseñanza,125
129421,Tigre,6776767661G7280G7G2727275891805,-34.448,-58.673,6805,c. 50-199,85,Enseñanza,125
129422,Tigre,678181811P5MG0G76G9292922138805,-34.492,-58.63,6805,c. 50-199,85,Enseñanza,125
129423,Tigre,67818181P06215668G3535356433805,-34.439,-58.706,6805,c. 50-199,85,Enseñanza,125
129425,Tigre,67969696728M5MG11G4444449638805,-34.454,-58.633,6805,b. 10-49,85,Enseñanza,25
129426,Tigre,6800000025G6GGM50G1414147748805,-34.461,-58.634,6805,c. 50-199,85,Enseñanza,125
129428,Tigre,68000000P0PP218M0G303030342805,-34.4,-58.729,6805,b. 10-49,85,Enseñanza,25
129429,Tigre,681616166P00G667GG3737376782805,-34.465,-58.638,6805,c. 50-199,85,Enseñanza,125
129431,Tigre,682929291725P776151010109854805,-34.399,-58.643,6805,c. 50-199,85,Enseñanza,125
129433,Tigre,68292929P0PG6220G53030307432805,-34.454,-58.624,6805,c. 50-199,85,Enseñanza,125
129434,Tigre,684141415MG15861067G01111115823805,-34.455,-58.628,6805,c. 50-199,85,Enseñanza,125
129436,Tigre,68414141P01M0PM00G2626262179805,-34.439,-58.672,6805,b. 10-49,85,Enseñanza,25
129437,Tigre,686464641P5MG0G76P9292924003805,-34.49,-58.616,6805,b. 10-49,85,Enseñanza,25
129438,Tigre,6864646426M802P02G4545458413805,-34.499,-58.616,6805,b. 10-49,85,Enseñanza,25
129440,Tigre,6881818125PM1P625G1414143477805,-34.459,-58.625,6805,c. 50-199,85,Enseñanza,125
129442,Tigre,690000002868G058MG1717171457805,-34.418,-58.592,6805,c. 50-199,85,Enseñanza,125
129443,Tigre,690101012G025GM12G1313136325805,-34.501,-58.62,6805,c. 50-199,85,Enseñanza,125
129444,Tigre,69161616060555008667503939392895805,-34.409,-58.693,6805,b. 10-49,85,Enseñanza,25
129446,Tigre,6941414167P872G8GP2020203978805,-34.445,-58.672,6805,b. 10-49,85,Enseñanza,25
129447,Tigre,69444444728M52852G4444449921805,-34.468,-58.628,6805,b. 10-49,85,Enseñanza,25
129474,Tres de Febrero,6021212125506556MG1414143655840,-34.586,-58.574,6840,c. 50-199,85,Enseñanza,125
129476,Tres de Febrero,602929291P07GPGG8G8989891473840,-34.627,-58.555,6840,c. 50-199,85,Enseñanza,125
129478,Tres de Febrero,60646464255065MP7G1414141621840,-34.607,-58.563,6840,c. 50-199,85,Enseñanza,125
129480,Tres de Febrero,611616162MMM168GMG2222225745840,-34.601,-58.561,6840,c. 50-199,85,Enseñanza,125
129481,Tres de Febrero,61212121202021527G1111111371840,-34.57,-58.592,6840,c. 50-199,85,Enseñanza,125
129484,Tres de Febrero,61363636110P610MMP7979796927840,-34.582,-58.577,6840,b. 10-49,85,Enseñanza,25
129485,Tres de Febrero,615656562550G161MG1414143393840,-34.639,-58.541,6840,d. 200-499,85,Enseñanza,350
129487,Tres de Febrero,61565656801P05287G3131316954840,-34.623,-58.552,6840,b. 10-49,85,Enseñanza,25
129490,Tres de Febrero,6176767625505256GG1414141950840,-34.563,-58.616,6840,b. 10-49,85,Enseñanza,25
129493,Tres de Febrero,618484846P222M2PP53737372723840,-34.566,-58.597,6840,b. 10-49,85,Enseñanza,25
129497,Tres de Febrero,6204040466M75121P22P1414142313840,-34.637,-58.54,6840,c. 50-199,85,Enseñanza,125
129499,Tres de Febrero,622525251205P1GMMG8484844395840,-34.606,-58.528,6840,b. 10-49,85,Enseñanza,25
129502,Tres de Febrero,628989892550G222GG1414149134840,-34.598,-58.533,6840,b. 10-49,85,Enseñanza,25
129504,Tres de Febrero,629696962MM576PM252121218500840,-34.595,-58.591,6840,c. 50-199,85,Enseñanza,125
129506,Tres de Febrero,63000000120P28G1058484842260840,-34.599,-58.553,6840,b. 10-49,85,Enseñanza,25
129509,Tres de Febrero,63161616255070282G4545459297840,-34.596,-58.546,6840,c. 50-199,85,Enseñanza,125
129515,Tres de Febrero,634141412M8P0MM57G1818183695840,-34.631,-58.54,6840,b. 10-49,85,Enseñanza,25
129517,Tres de Febrero,636161612765626PPG1616163216840,-34.61,-58.571,6840,c. 50-199,85,Enseñanza,125
129518,Tres de Febrero,637676761277P278MP8787878221840,-34.627,-58.569,6840,c. 50-199,85,Enseñanza,125
129525,Tres de Febrero,6421212111168GP70G8080802818840,-34.576,-58.591,6840,c. 50-199,85,Enseñanza,125
129526,Tres de Febrero,642121212GM005PPPG141414847840,-34.633,-58.548,6840,b. 10-49,85,Enseñanza,25
129529,Tres de Febrero,6425252525506G77GG141414639840,-34.639,-58.538,6840,c. 50-199,85,Enseñanza,125
129531,Tres de Febrero,64252525P01G1G752G2525257721840,-34.577,-58.602,6840,b. 10-49,85,Enseñanza,25
129532,Tres de Febrero,6429292966P875P10667501414142422840,-34.59,-58.584,6840,b. 10-49,85,Enseñanza,25
129537,Tres de Febrero,6464646420P218816G1111117119840,-34.594,-58.584,6840,c. 50-199,85,Enseñanza,125
129538,Tres de Febrero,646464642550M0G86G1414145690840,-34.597,-58.547,6840,c. 50-199,85,Enseñanza,125
129542,Tres de Febrero,64969696255065022G1414143566840,-34.629,-58.538,6840,c. 50-199,85,Enseñanza,125
129545,Tres de Febrero,65010101P06G5811MG3535358129840,-34.566,-58.597,6840,b. 10-49,85,Enseñanza,25
129551,Tres de Febrero,65494949110P610MM57979796157840,-34.583,-58.577,6840,c. 50-199,85,Enseñanza,125
129552,Tres de Febrero,6564646411G75M6G6G8282827056840,-34.616,-58.554,6840,c. 50-199,85,Enseñanza,125
129553,Tres de Febrero,65646464715670M88G1313135591840,-34.607,-58.565,6840,c. 50-199,85,Enseñanza,125
129560,Tres de Febrero,660101016858MG22G0P5P1616165676840,-34.598,-58.571,6840,c. 50-199,85,Enseñanza,125
129565,Tres de Febrero,66414141120P28G10G8484849863840,-34.599,-58.553,6840,c. 50-199,85,Enseñanza,125
129579,Tres de Febrero,6784848425505P858G1414148108840,-34.585,-58.593,6840,c. 50-199,85,Enseñanza,125
129583,Tres de Febrero,680101016GGG762PGG3838381214840,-34.609,-58.561,6840,b. 10-49,85,Enseñanza,25
129587,Tres de Febrero,682424242550G587751414143286840,-34.586,-58.572,6840,b. 10-49,85,Enseñanza,25
129589,Tres de Febrero,6825252525505P6M86141414977840,-34.59,-58.583,6840,b. 10-49,85,Enseñanza,25
129591,Tres de Febrero,6829292927656M7MPG161616990840,-34.62,-58.534,6840,c. 50-199,85,Enseñanza,125
129600,Tres de Febrero,696161616PG8P5852G3737372398840,-34.605,-58.528,6840,c. 50-199,85,Enseñanza,125
129708,Vicente López,6100000066P7728616G221414147274861,-34.537,-58.473,6861,c. 50-199,85,Enseñanza,125
129709,Vicente López,612121212MM2P7M11G2020207663861,-34.508,-58.504,6861,b. 10-49,85,Enseñanza,25
129710,Vicente López,612929291185G165PG8383839709861,-34.528,-58.543,6861,c. 50-199,85,Enseñanza,125
129711,Vicente López,614444442MM2P7M1152020205530861,-34.509,-58.504,6861,b. 10-49,85,Enseñanza,25
129712,Vicente López,61565656P0216850MG2727276625861,-34.533,-58.532,6861,c. 50-199,85,Enseñanza,125
129713,Vicente López,6189898960PM0PGP8G3636367895861,-34.545,-58.52,6861,b. 10-49,85,Enseñanza,25
129714,Vicente López,6196969666M8P8P566G01414141241861,-34.531,-58.474,6861,c. 50-199,85,Enseñanza,125
129715,Vicente López,620000006GG2G11686M781313134647861,-34.512,-58.496,6861,c. 50-199,85,Enseñanza,125
129717,Vicente López,62040404705M220P8G4141411110861,-34.511,-58.499,6861,b. 10-49,85,Enseñanza,25
129720,Vicente López,62252525108M16GP0G7979793328861,-34.517,-58.478,6861,c. 50-199,85,Enseñanza,125
129721,Vicente López,622525255G157G2MP67259090901402861,-34.533,-58.497,6861,b. 10-49,85,Enseñanza,25
129722,Vicente López,6225252570MP0P85567252222223819861,-34.524,-58.486,6861,c. 50-199,85,Enseñanza,125
129723,Vicente López,62292929286PP12GMG1717178002861,-34.514,-58.53,6861,c. 50-199,85,Enseñanza,125
129724,Vicente López,6236363670MP0P85567262222225167861,-34.525,-58.484,6861,b. 10-49,85,Enseñanza,25
129726,Vicente López,62616161250272752G4545452962861,-34.508,-58.518,6861,c. 50-199,85,Enseñanza,125
129727,Vicente López,6276767627G8G6006G1616166575861,-34.504,-58.486,6861,c. 50-199,85,Enseñanza,125
129729,Vicente López,630404046P8522111G3737371550861,-34.528,-58.509,6861,c. 50-199,85,Enseñanza,125
129730,Vicente López,6309090917P717622G4444446338861,-34.534,-58.474,6861,b. 10-49,85,Enseñanza,25
129731,Vicente López,63090909P00615826G2323231977861,-34.532,-58.483,6861,b. 10-49,85,Enseñanza,25
129733,Vicente López,63161616P06PMMPPPG3535351398861,-34.533,-58.505,6861,c. 50-199,85,Enseñanza,125
129735,Vicente López,6325252511MP0MM12G8484847067861,-34.53,-58.491,6861,c. 50-199,85,Enseñanza,125
129737,Vicente López,634949492MMG71P6PG2020205761861,-34.515,-58.49,6861,c. 50-199,85,Enseñanza,125
129738,Vicente López,6361616125517M6P751414141337861,-34.527,-58.499,6861,e. 500+,85,Enseñanza,500
129741,Vicente López,6424242427G8PM115G1616164950861,-34.514,-58.511,6861,b. 10-49,85,Enseñanza,25
129742,Vicente López,64363636605605875G3636361399861,-34.519,-58.538,6861,c. 50-199,85,Enseñanza,125
129744,Vicente López,64646464708880PP8675M2121218634861,-34.518,-58.498,6861,d. 200-499,85,Enseñanza,350
129745,Vicente López,6484848417P6G7215G10101053861,-34.509,-58.48,6861,c. 50-199,85,Enseñanza,125
129746,Vicente López,6496969622PM7P25MP1212125134861,-34.527,-58.474,6861,c. 50-199,85,Enseñanza,125
129747,Vicente López,650909092551M1586G1414141716861,-34.531,-58.521,6861,c. 50-199,85,Enseñanza,125
129749,Vicente López,6536363612M26P182G4444446857861,-34.503,-58.484,6861,d. 200-499,85,Enseñanza,350
129750,Vicente López,653636361P2220568G9090907357861,-34.532,-58.497,6861,b. 10-49,85,Enseñanza,25
129751,Vicente López,653636365G2610PM1020P9191913186861,-34.5,-58.499,6861,c. 50-199,85,Enseñanza,125
129752,Vicente López,6549494912802G865G8787877100861,-34.528,-58.526,6861,c. 50-199,85,Enseñanza,125
129753,Vicente López,65494949580P6GG82675M1010108713861,-34.508,-58.501,6861,b. 10-49,85,Enseñanza,25
